prol_id,choice,fr_why_first_over_second,fr_why_second_over_third,coder,Nonsensical? (1 = yes; 0 = no),Propensity for intentional fraud/system abuse/gaming (including both “this method is better because it does that less” and “this method is worse because it does that more”) by either the applicants or the people allocating the funds,"Ability to help the neediest targets, and/or underserved groups","Extent to which the method requires personal resources, speed of finding out about the program, etc.",Amount of bias/discrimination/level playing field,Extent to which the method(s) allow for or reward applicant effort,Randomness is bad (general) and/or randomness is bad because the funding agency didn’t make enough of an effort to think of a better system,Considers relevant/appropriate factors,Women - mentioned,Racial/ethnic minorities - mentioned,Other reasons,Comments on other reasons
5ed155b4b6ee6f08dafad783,pf,Certain businesses need more help than others,lottery insured that businesses that don’t necessarily need the extra support will get it anyways,X,0,0,1,0,0,0,1,0,0,0,0,
5fc84279fff9b01c16046778,fp,"If small businesses truly needed the support/help from the government, they would monitor the opening/closing dates for applications and be diligent about apply for funds.","I think that a lottery is the least fair because someone who applied at the last minute could receive the funds over someone who was diligent and applied as soon as the application period opened. I believe that those who apply near the closing date, may not need the funds as much as someone who applied first.",X,0,0,1,0,0,1,0,0,0,0,0,
5885c7025f272e00016a43f7,pl,"Some businesses will arguably need more help than others, especially if they are already a vulnerable population or in a harder hit area. It is a fair way to assess who needs the most help, and to hopefully avoid some of the shenanigans that happened with covid loans in 2020 going to large corporations instead of small businesses.","Just because someone gets in line first doesn't mean they need the most help. Indeed, a business that's struggling intensely probably has more work to do just to stay afloat, which would make applying difficult as it's work on top of work.",X,0,1,1,0,0,0,0,0,0,0,0,
5f59238e202b4d13191b6852,pf,"It is more fair because it has the highest chance to go to those businesses that are most in need. It might not be perfect, but first-come, first-served and a lottery system can crowd out the businesses most in need.","A lottery is the most random of the bunch. Again, the businesses that need aid the most should be the ones that receive the grants first. The first-come, first-served system puts the onus on the businesses that need aid the most to be proactive and engage in the process.",X,0,0,1,0,0,1,1,0,0,0,0,
5f83ab775b8c69544d359d95,fl,The lottery could grant loans for business that don't need it. The points system is easily the most biased.,"The points system could be the most effective but it is too easily compromised. Winners and losers are then chosen but based skin color, gender, etc... If the point system used actual data: employees employed who pay taxes. Which businesses contribute the most to the local economy, the the point system would be the most fair.",X,0,0,0,0,0,0,1,1,1,1,,
5806ceacf0740c00017892c8,pf,Women owned businesses probably have less resources to draw from than male owned businesses.,If you need a loan you will make sure that you turn in the paperwork early.,X,0,0,1,0,0,1,0,0,1,0,1,If you need a loan you will make sure that you turn in the paperwork early.
5fe3d9fd12f16c11583fa02d,fp,Because everyone can benefit more from it.,Because it is more important than that.,X,1,,,,,,,,,,,
5fc592a21b535210ac2d42e0,pf,"It is logical. Someone really needs help, and people who are deciding who will be given. It should do their job fairly.
Someone who comes first is someone who really cares about his job and does not want his business to fail without a fight for  it. 
And the third because it is the last one.","Because some people really need help to recover from the pandemic, and I hope people from the government will understand them. I hope they won't depend on the lottery.",X,0,0,1,0,0,1,0,0,0,0,0,
5e2de92d8844873da01af947,lp,"I think the lottery system is more fair than first come, first served system because not all businesses may have heard about the program right away or they may have been too busy to get all the required documents together right away. And the points system is still a little fair, but depends on what all the points are based on. I think the hit hardest by COVID and maybe how long they have been in business but I don't think minority owned should get extra points. The only way to make it completely fair and random is a lottery.","I think the first come, first served is less fair because it is dependent on when you found out about the program and when you had extra time to get everything in order to apply.",X,0,0,0,1,0,0,0,0,0,1,0,
5cbf40e256e0b40017a60d2f,pl,It distributes the money more equitably.,First come first served will be abused.,X,0,1,0,0,0,0,0,0,0,0,0,
5680eeb5c5767f00121ccc0f,fl,Mainly because money will not be held up for an indefinite period of time.,Points invest in businesses with the most damage however they are also the most likely to fail.,X,0,0,0,0,0,0,0,0,0,0,1,"money will not be held up for an indefinite period of time and FCFS is fast, while the most damaged companies are more likely to fail"
5e6e40fc59552c3f32334bb9,pf,A points system takes more factors into consideration. It may be more important to keep some businesses open than others.,"A lottery doesn’t take into account the bureaucratic effort put in to getting assistance that first-come, first-served does.",X,0,1,0,0,0,0,0,1,0,0,0,
5cd6c1197b871a0001b13589,fp,because if they really need it they would go get it,because there is no regulations on it,X,0,0,1,0,0,1,0,1,0,0,1,they need it they will go get it
5d61e2c9262779001a4e829a,lf,I think a lottery would be the fairest as there would be no bias towards any business.,"I think the point system is least fair because businesses h
that are new and struggling need just as much help as established busineses.",X,0,0,1,0,1,0,0,0,0,0,0,
5f89dc068df5520405822b18,pf,Yes I think point system is the most fair way for the government to select which business to help.,"Yes. Actually who have need the money he will come fast so it it better to follow first come , first served.",X,0,0,1,0,0,1,0,0,0,0,0,
5b6482e9f5bc0a00019fd571,lf,"Some people may not find out until later, or may not be able to apply until later. They should not be penalized for that.","Points system is too subjective. So as long as requirements are met, it's more fair to make it a lottery so subjective input doesn't make the difference.",X,0,0,0,1,1,0,0,0,0,0,1,P is too subjective
5fe7a6fff0b5ed166040713f,fl,the people who come first must be given the  first priority,It takes a lot of difficulties to earn points and that is why I choose the lottery system the least .,X,0,0,0,0,0,1,0,0,0,0,0,
5fb9b9c1c62f408e51e09e32,pl,I think the points system is most fair because I feel the main reason to give economic help to businesses is to help those businesses that are having the most financial loss from COVID-19 and I think it's wise to help businesses that have been in business for a long time so they don't have to shut down and it is true that minorities face more challenges in getting into business and keeping the business going.,"I think a lottery is fairer than first-come-first-served because some businesses who really need the money may not have the time to get their paperwork together as a business that doesn't need the money as badly.
In this case, I think a lottery would be the fairer way to go.",X,0,0,1,1,0,0,0,0,0,1,0,
