prol_id,choice,fr_why_first_over_second,fr_why_second_over_third,coder,Nonsensical? (1 = yes; 0 = no),Propensity for intentional fraud/system abuse/gaming (including both “this method is better because it does that less” and “this method is worse because it does that more”) by either the applicants or the people allocating the funds,"Ability to help the neediest targets, and/or underserved groups","Extent to which the method requires personal resources, speed of finding out about the program, etc.",Amount of bias/discrimination/level playing field,Extent to which the method(s) allow for or reward applicant effort,Randomness is bad (general) and/or randomness is bad because the funding agency didn’t make enough of an effort to think of a better system,"Considers relevant/appropriate factors  (the preferred method DOES this, and/or the method they don't like does NOT do this)",Women - mentioned,Racial/ethnic minorities - mentioned,Other reasons,Comments on other reasons
5da787068af00600118fe431,pl,"i think it is most fair out of the choices listed, i am still on the fence of thinking its fair",i don't think first come first serve is fair in that not all small businesses have the help necessary to file the application,K,0,0,0,1,0,0,0,0,0,0,0,
5fc30af048608b152706877a,fl,"It is more fair in my opinion because, it shows owners taking initiative. Honestly all small business that apply need to receive something if they qualify.",The points system is too easily manipulated.,K,0,1,0,0,0,1,0,0,0,0,0,
5f491f40c53d36421f2a6bf5,fp,Firat come first served reflects those who most interested thus those who are really in need of aid,Points system is more fair as it checks to see which company has been affected the worst rather than picking random company that probaly doesnt need the aid,K,0,0,1,0,0,1,0,0,0,0,0,
5fe273c2247470e5d698e061,fp,Local governments generally had more businesses ask them for help than they had money to go around.,Most small businesses have had to make expensive changes to keep operating,K,0,0,0,0,0,0,0,0,0,0,0,
5f42f33216548e5291508e33,pf,Financial relief should be based on need and individual circumstances.,Lottery is ripe for corruption. No way to monitor.,K,0,1,1,0,0,0,0,1,0,0,0,
5f81eadooafba52e71dcf414,pl,Businesses that were hurt most need help 1st,"Sadly to often people have ""help"" in getting to the front of the line.",K,0,1,1,0,0,0,0,0,0,0,0,
59ed1eb67f3d71000171e23b,pl,It's more objective and takes minority status as a positive point gainer.,"Minorities often have different cultural practices when it comes to the perception of time, being on time, etc., so it would put them at a disadvantage.",K,0,0,1,1,0,0,0,0,0,1,0,
5f99598bc2b1470009fbc8fd,pf,"Definitely, first-come first-served will mean that some businesses won't benefit. therefore using a point system to reward businesses will favor not only large scale businesses but also a small scaled businesses and help them to grow and be resourceful to the nation.","In this situation, first-come first-served might be a better option because most small scaled businesses don't like to gamble.",K,0,0,0,0,0,0,1,1,0,0,0,
586372cae16d530001b345b8,pf,The help goes to those who need it most.,It does not take anything into consideration just chance.,K,0,0,1,0,0,0,1,0,0,0,0,
5dd848729c84d87f79748c2a,lf,"Does not discriminate, less likely to be corrupted by political favoritism or bribes.",Highly discriminatory and open to political corruption.,K,0,1,0,0,1,0,0,0,0,0,0,
5deebb555c4435044e648c7f,pl,"A lottery or first come, first served does not necessarily allocate funds to the businesses that need it most.  The points system is the most fair because it takes a more holistic approach to the survival and challenges of a particular business (I.e. minority-businesses experienced barriers to entry even prior to the pandemic, so they need more help).","I think first-come, first-served is least fair because it gives an unfair advantage to businesses who are “in the loop” with governmental agencies.  Just because they are “well-networked” should not give them unfair advantage to receiving funds.",K,0,0,1,1,0,0,0,1,0,0,0,
5fb97d5abca3904f436dce46,lf,Randomly picking winners is the mostly fair and i believe no one is to blame but their luck.,"Points system would have been great if racial minorities were not given a special here. Why? Covid-19 did hit the whole world and all races and not racial minorities took a hit, we all did. Giving them a special treatment i believe is not fair!",K,0,0,0,0,1,0,0,0,0,1,0,
5eb6b8ee9351615bd9d99fde,pf,it takes into account real-time issues businesses may be facing.,It punishes those who take initiative and is totally random.,K,0,0,0,0,0,1,1,1,0,0,0,
5bd8fabf544d4f000141d94d@email.prolific.co,pl,It is more likely to give funds to those businesses that are more in need,Small business owners are struggling to keep going and would need more time to provide information and you will get more accurate info.,K,0,0,1,1,0,0,0,0,0,0,0,
5b21259ce5cd900001125a0b,pl,"A points system allows the government to identify who to give support to first based on important factors that a business does or does not meet. This targeted aid means that businesses that provide unique importance to the local economy like women or people of color-owned businesses receive the aid they need to stay afloat, which ensures small businesses can remain diverse instead of white, male-dominated. A lottery system is fair in its complete randomness, but that means there's more potential for less diverse businesses to receive the aid over more diverse.","First-come first-serve systems can be unfair because they allow those who have the resources and ability to apply quicker than others to benefit first. Smaller businesses who don't have the ability to apply first or run into issues, later on, are more likely to be left out in the cold in regards to support than larger businesses. A lottery is more fair because it's completely randomized.",K,0,0,1,1,1,0,0,1,0,0,0,
5f690f742f60ad0e80c1c605,fp,"I think that first come first served is the most fair because the businesses that need the help the most will make sure to get their applications in first. I don't think that a points system is more fair because I don't understand why just because a business is owned by a woman that it should be considered more worthy of help than if it were owned by a man. If you eliminated that aspect of the points system, then I would have said the points system was the most fair.",I think a lottery is least fair because it leaves everything entirely up to chance.,K,0,0,1,0,1,0,1,0,0,0,0,
5fca6b781276006896b3815f,lp,Because I believe every business has the same fair chance of getting the government help with a lottery system.,"Not every business would have the same ability to apply as soon as the application is available, so I would rank the points-based system ""slightly"" higher.",K,0,0,0,1,1,0,0,0,0,0,0,
5f5e42b85ec0806c5d8e9412,lf,i have nothing to say  because as your wish.,i have nothing to say  because as your wish.,K,1,0,0,0,0,0,0,0,0,0,0,
5ebdea4e0ae7a413a7d81d14,fp,"Because some people wait until the last minute, if it's that serious, you need to apply early","Some people work harder than others, some fly by the seat of their pants.",K,0,0,0,0,0,1,0,0,0,0,0,
5fc694d06e540232e572182d,pl,"Some businesses will need help more than others. It is most fair for these businesses to get priority. The points system is not perfect for determining which businesses should get help, but it does a better job at selecting them than making a random choice as in the lottery system.","In a lottery system, everyone has an equal chance of receiving government help. In the first-come first-served system, only the businesses that know about the program first will get help. Some businesses may have unfair advantages which allow them to apply first.",K,0,0,1,1,0,0,1,1,0,0,0,
